latitude_dd,longitude_dd,vdatum,member_name,site_id,site_no,description,networks,state,county,waterbody,horizontal_datum,priority,zone,horizontal_collection_method,perm_housing_installed,peak_summary_id,member_id,peak_date,is_peak_estimated,is_peak_time_estimated,peak_stage,is_peak_stage_estimated,peak_discharge,is_peak_discharge_estimated,vdatum_id,height_above_gnd,is_hag_estimated,time_zone,aep,aep_lowci,aep_upperci,aep_range,calc_notes,last_updated,last_updated_by,member,data_file,hwms,vertical_datums,Links
28.78684,-96.02223,NAVD88,Glenn Harwell,23202,TXMAT23202,Unnamed tributary to Kelly Lake at FM 521,,TX,Matagorda County,unnamed creek,,,,,No,6616,,9/1/2017 5:00:00 PM,1,1,17.7,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.73288,-96.11115,NAVD88,Glenn Harwell,23205,TXMAT23205,West tributary to Mad Island Slough at CR 391,,TX,Matagorda County,West tributary to Mad Island Slough,,,,,No,6617,,9/1/2017 5:00:00 PM,1,1,13.3,1,,0,,2.93,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.68833,-96.11913,NAVD88,Glenn Harwell,23206,TXMAT23206,West Branch of Mad Island Slough at CR 374,,TX,Matagorda County,West Branch of Mad Island Slough,,,,,No,6618,,9/1/2017 5:00:00 PM,1,1,8.83,1,,0,,4.53,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.67002,-95.9648,NAVD88,Glenn Harwell,23207,TXMAT23207,Colorado River at Matagorda,,TX,Matagorda County,Colorado River,,,,,No,6619,,9/1/2017 5:00:00 PM,1,1,3.75,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.6118,-96.214,NAVD88,Glenn Harwell,23208,TXMAT23208,Oyster Park at end of Oyster Lake Rd,,TX,Matagorda County,Tres Palacios Bay,,,,,No,6620,,9/1/2017 5:00:00 PM,1,1,5.39,1,,0,,3.34,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.3987,-96.072,NAVD88,Glenn Harwell,23211,TXWHA23211,"West Bernard Crk at Hungerford, TX",,TX,Wharton County,West Bernard Crk,,,,,No,6621,,9/1/2017 5:00:00 PM,1,1,92.3,1,,0,,4.09,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.78826,-95.99657,NAVD88,Glenn Harwell,23201,TXMAT23201,Crest stage gage (CSG) located on the right bank of the Colorado River down stream of FM 521.,,TX,Matagorda County,Colorado River,,,,,No,6622,,9/1/2017 5:00:00 PM,1,1,19.4,1,,0,,2.95,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.1436,-95.11203,NAVD88,Glenn Harwell,23082,TXHAR23082,"SOUTH SIDE OF TEXAS HWY 1485 NEAR INTERSECTION, WITH MASONVILLE LANE LEW",,TX,Harris County,San Jacinto river,,,,,No,6623,,9/1/2017 5:00:00 PM,1,1,80,1,,0,,0.4,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.73735,-93.70081,NAVD88,Glenn Harwell,22821,TXNEW22821,"FM 363 Bridge, Newton, TX",,TX,Newton County,Sabine River,,,,,No,6624,,9/1/2017 5:00:00 PM,1,1,91,1,,0,,1.7,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.72749,-93.51185,NAVD88,Glenn Harwell,22649,LABEA22649,LA110 Bridge over Hoosier Creek near Merryville,,LA,Beauregard Parish,Sabine River,,,,,No,6625,,9/1/2017 5:00:00 PM,1,1,106.2,1,,0,,4.8,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.72598,-93.56006,NAVD88,Glenn Harwell,22655,LABEA22655,LA389 Bridge over Hoosier Creek near Merryville,,LA,Beauregard Parish,Sabine River,,,,,No,6626,,9/1/2017 5:00:00 PM,1,1,72.8,1,,0,,0.4,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.71268,-93.56073,NAVD88,Glenn Harwell,22697,LABEA22697,LA389 Bridge over Pullem Branch south of Merryville,,LA,Beauregard Parish,Sabine River,,,,,No,6627,,9/1/2017 5:00:00 PM,1,1,75.2,1,,0,,3.7,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.6671,-93.58852,NAVD88,Glenn Harwell,22700,LABEA22700,LA389 Bridge over Cypress Creek,,LA,Beauregard Parish,Sabine River,,,,,No,6628,,9/1/2017 5:00:00 PM,1,1,66.6,1,,0,,6.5,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.67204,-93.65408,NAVD88,Glenn Harwell,22816,TXNEW22816,Magnolia Bluff Road,,TX,Newton County,Sabine River,,,,,No,6629,,9/1/2017 5:01:00 PM,1,1,64.7,1,,0,,6.6,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.62632,-93.72154,NAVD88,Glenn Harwell,22807,TXNEW22807,FM 1416 Bridge over Donahue Creek,,TX,Newton County,Sabine River,,,,,No,6630,,9/1/2017 5:00:00 PM,1,1,55.7,1,,0,,3.5,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.67345,-93.6792,NAVD88,Glenn Harwell,22793,TXNEW22793,FM 1416 Bridge over Dempsey Creek,,TX,Newton County,Sabine River,,,,,No,6631,,9/1/2017 5:00:00 PM,1,1,61.8,1,,0,,0.8,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.68693,-94.91357,NAVD88,Glenn Harwell,22767,TXCHA22767,Nearest Intersection FM 1405 and E McKinney Rd. .9 miles from intersection @ bridge.,,TX,Chambers County,Cedar Bayou,,,,,No,6632,,9/1/2017 5:00:00 PM,1,1,7.05,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.71545,-94.95363,NAVD88,Glenn Harwell,22766,TXHAR22766,Intersection FM 2354 and Hwy 99,,TX,Harris County,Cedar Bayou,,,,,No,6633,,9/1/2017 5:00:00 PM,1,1,13.7,1,,0,,2.26,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.72314,-94.94624,NAVD88,Glenn Harwell,22765,TXHAR22765,"Intersection Texas and Roseland, @Roseland Park -- 100 Roseland Dr.",,TX,Harris County,Cedar Bayou,,,,,No,6634,,9/1/2017 5:00:00 PM,1,1,11.24,1,,0,,4.41,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.75427,-94.92711,NAVD88,Glenn Harwell,22764,TXHAR22764,Ferry Rd. and Fisher Hill Rd. Cedar Bayou Grace United Methodist Church,,TX,Harris County,Cedar Bayou,,,,,No,6635,,9/1/2017 5:00:00 PM,1,1,13.65,1,,0,,0.78,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.77758,-94.8961,NAVD88,Glenn Harwell,22763,TXCHA22763,FM 565 and FM 1405 Jindal Saw USA,,TX,Chambers County,Cedar Bayou,,,,,No,6636,,9/1/2017 5:00:00 PM,1,1,24.3,1,,0,,3.24,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.76921,-94.91816,NAVD88,Glenn Harwell,22762,TXHAR22762,Massey Tompkins Rd and Hwy 146 at Walgreen's Parking lot.,,TX,Harris County,Cedar Bayou,,,,,No,6637,,9/1/2017 5:00:00 PM,1,1,17.9,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.046307,-94.349993,NAVD88,Glenn Harwell,22013,TXJEF22013,Canal at West Railroad Rd. Next to railroad tracks.,,TX,Jefferson County,Canal,,,,,No,6639,,9/1/2017 5:00:00 PM,1,1,42.2,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.000395,-94.299797,NAVD88,Glenn Harwell,22023,TXJEF22023,Green Pond Gully at Lawhon Road.,,TX,Jefferson County,Green Pond Gully,,,,,No,6640,,9/1/2017 5:00:00 PM,1,1,26.5,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.945454,-94.325729,NAVD88,Glenn Harwell,21963,TXJEF21963,Green Pond Gully at HWY 365,,TX,Jefferson County,Green Pond Gully,,,,,No,6641,,9/1/2017 5:00:00 PM,1,1,24.8,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.920963,-94.250834,NAVD88,Glenn Harwell,21925,TXJEF21925,HF Middle School and HF Intermediate School,,TX,Jefferson County,None,,,,,No,6642,,9/1/2017 5:00:00 PM,1,1,16.2,1,,0,,1.7,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.90097,-94.268543,NAVD88,Glenn Harwell,21929,TXJEF21929,North Fork Taylor Bayou at Hwy 124,,TX,Jefferson County,North Fork Taylor Bayou,,,,,No,6643,,9/1/2017 5:00:00 PM,1,1,15.5,1,,0,,3.7,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.887573,-94.322203,NAVD88,Glenn Harwell,21966,TXJEF21966,South Fork Taylor Bayou at I10,,TX,Jefferson County,South Fork Taylor Bayou at I10,,,,,No,6644,,9/1/2017 5:00:00 PM,1,1,18.5,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.875603,-94.159837,NAVD88,Glenn Harwell,21884,TXJEF21884,Taylor Bayou at Labelle Road.,,TX,Jefferson County,Taylor Bayou,,,,,No,6645,,9/1/2017 5:00:00 PM,1,1,7.35,1,,0,,3.5,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.869075,-94.29056,NAVD88,Glenn Harwell,21965,TXJEF21965,South Fork Taylor Bayou at Highway 124,,TX,Jefferson County,South Fork Taylor Bayou,,,,,No,6646,,9/1/2017 5:00:00 PM,1,1,13.14,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.866589,-94.22428,NAVD88,Glenn Harwell,21908,TXJEF21908,North Fork Taylor Bayou at Boondocks Road,,TX,Jefferson County,North Fork Taylor Bayou,,,,,No,6647,,9/1/2017 5:00:00 PM,1,1,9.24,1,,0,,1.1,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.846367,-94.226796,NAVD88,Glenn Harwell,21915,TXJEF21915,South Fork Taylor Bayou at Boondocks Rd.,,TX,Jefferson County,South Fork Taylor Bayou,,,,,No,6648,,9/1/2017 5:00:00 PM,1,1,10.73,1,,0,,7.5,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.0673,-94.15696,NAVD88,Glenn Harwell,23173,TXJEF23173,US HWY 90 (College Street) Bridge,,TX,Jefferson County,Neches,,,,,No,6649,,9/1/2017 5:00:00 PM,1,1,17.1,1,,0,,1.1,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.063778,-94.218149,NAVD88,Glenn Harwell,22150,TXJEF22150,Willow Marsh Bayou at Highway 90,,TX,Jefferson County,Willow Marsh Bayou,,,,,No,6650,,9/1/2017 5:00:00 PM,1,1,26.3,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.060095,-94.165041,NAVD88,Glenn Harwell,22141,TXJEF22141,Janes Gully at Langham Rd.,,TX,Jefferson County,Janes Gully,,,,,No,6652,,9/1/2017 5:00:00 PM,1,1,20,1,,0,,3.4,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.038566,-94.177979,NAVD88,Glenn Harwell,22138,TXJEF22138,Ditch No. 5 at Walden Road.,,TX,Jefferson County,Ditch No. 5,,,,,No,6653,,9/1/2017 5:00:00 PM,1,1,18.5,1,,0,,0.7,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.023723,-94.196242,NAVD88,Glenn Harwell,22137,TXJEF22137,Willow Marsh Bayou at Brooks Road,,TX,Jefferson County,Willow Marsh Bayou,,,,,No,6654,,9/1/2017 5:00:00 PM,1,1,18.8,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.920133,-94.162818,NAVD88,Glenn Harwell,22124,TXJEF22124,Canal @ Labelle Road,,TX,Jefferson County,Canal,,,,,No,6655,,9/1/2017 5:00:00 AM,1,1,14.9,1,,0,,2,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.9296,-94.109663,NAVD88,Glenn Harwell,22128,TXJEF22128,Hillebrandt Bayou at Hillebrandt Road,,TX,Jefferson County,Hillebrandt Bayou,,,,,No,6656,,9/1/2017 5:00:00 PM,1,1,9.85,1,,0,,1.8,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.966118,-94.220437,NAVD88,Glenn Harwell,22134,TXJEF22134,Kidd Gully at Highway 124,,TX,Jefferson County,Kidd Gully,,,,,No,6657,,9/1/2017 5:00:00 PM,1,1,16.1,1,,0,,2.4,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.036222,-94.148288,NAVD88,Glenn Harwell,22136,TXJEF22136,Hillebrandt Bayou at Fannett Rd. Gaging station belonging to Jefferson County Drainage District #6 at site (station 2300).,,TX,Jefferson County,Hillebrandt Bayou,,,,,No,6658,,9/1/2017 5:00:00 PM,1,1,13.2,1,,0,,0.9,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.66991,-95.23337,NAVD88,Glenn Harwell,22193,TXHAR22193,Bridge at intersection of Kolb/Georgia Ave and Martinville Dr.,,TX,Harris County,Buffalo Bayou,,,,,No,6659,,9/1/2017 5:00:00 PM,1,1,26.1,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.68025,-95.27657,NAVD88,Glenn Harwell,22195,TXHAR22195,Broadway St. Bridge crossing over the Sims Bayou Channel,,TX,Harris County,Buffalo Bayou,,,,,No,6660,,9/1/2017 5:00:00 PM,1,1,23.34,1,,0,,0.63,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
27.9452778,-97.1133611,NAVD88,Glenn Harwell,20592,TXARA20592,"MARSHALS LANDING RV PARK, ALONG DISCONTINUED RAILROAD. ON OCEAN SIDE OF ROAD, FLAGGING TIED TO SIGN POST FOR PULLING OFF ROAD. MARSHALS LANDING RV PARK, ALONG DISCONTINUED RAILROAD. ON OCEAN SIDE OF ROAD, FLAGGING TIED TO SIGN POST FOR PULLING OFF ROAD.",,TX,Aransas County,NA,,,,,No,6661,,9/1/2017 5:00:00 PM,1,1,4.35,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
27.9918333,-97.164833,NAVD88,Glenn Harwell,20594,TXARA20594,"188 BRIDGE, AREA IS SHUT DOWN DUE TO BRIDGE DAMAGE CHECK IN WITH TXDOT.",,TX,Aransas County,NA,,,,,No,6662,,9/1/2017 5:00:00 PM,1,1,11.95,1,,0,,,,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.04225,-97.116222,NAVD88,Glenn Harwell,20596,TXARA20596,"AREA ALL PRIVATE PROPERTY, ON CAMPO VERDE DRIVE, POOR MARK FOUND SNAGGED IN POLE, AREA ALL UNDERWATER, FLAG TIED TO POST ON BAY SIDE OF ROAD.",,TX,Aransas County,NA,,,,,No,6663,,9/1/2017 5:00:00 PM,1,1,9.27,1,,0,,,,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.29549,-96.80878,NAVD88,Glenn Harwell,20617,TXARA20617,SIDE OF ROAD DEBRIS LINE,,TX,Aransas County,NA,,,,,No,6664,,9/1/2017 5:00:00 PM,1,1,6.3,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.2907,-96.80999,NAVD88,Glenn Harwell,20618,TXARA20618,"DEBRIS LINE ON THE SIDE OF THE ROAD, MARKED WITH FLAG AND TAPE",,TX,Aransas County,NA,,,,,No,6665,,9/1/2017 5:00:00 PM,1,1,11.56,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.28769,-96.80939,NAVD88,Glenn Harwell,20619,TXARA20619,APPROX 200FT PAST OAK SANCTUARY PAST GIANT TREE ALONG SHORELINE. FLAG ON HANDICAP SIGN TO SHOW PATH,,TX,Aransas County,NA,,,,,No,6666,,9/1/2017 5:00:00 PM,1,1,12.53,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.25105,-96.75983,NAVD88,Glenn Harwell,20620,TXCAL20620,NEAR WHOOPING CRANE VIEWING AREA/SIGN,,TX,Calhoun County,NA,,,,,No,6667,,9/1/2017 5:00:00 PM,1,1,6.03,1,,0,,2.8,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.27291,-96.96024,NAVD88,Glenn Harwell,20621,TXARA20621,SALT CREEK BRIDGE,,TX,Aransas County,NA,,,,,No,6668,,9/1/2017 5:00:00 PM,1,1,8.26,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.4459,-96.88142,NAVD88,Glenn Harwell,20622,TXREF20622,AUSTWELL ROAD,,TX,Refugio County,NA,,,,,No,6669,,9/1/2017 5:00:00 PM,1,1,30.2,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.44521,-96.87794,NAVD88,Glenn Harwell,20623,TXREF20623,AUSTWELL ROAD,,TX,Refugio County,NA,,,,,No,6670,,9/1/2017 5:00:00 PM,1,1,29.9,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.4431,-96.87292,NAVD88,Glenn Harwell,20624,TXREF20624,NEAR THE DISTINCT CORNER ON AUSTWELL RD,,TX,Refugio County,NA,,,,,No,6671,,9/1/2017 5:00:00 PM,1,1,33.4,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.4784,-96.86281,NAVD88,Glenn Harwell,20625,TXCAL20625,GAGE BOX ON THE BRIDGE,,TX,Calhoun County,NA,,,,,No,6672,,9/1/2017 5:00:00 PM,1,1,10.1,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.475,-96.86922,NAVD88,Glenn Harwell,20626,TXREF20626,GUADALUPE RIVER AT TIVOLI.,,TX,Refugio County,Guad,,,,,No,6673,,9/1/2017 5:00:00 PM,1,1,11,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.4698,-96.87807,NAVD88,Glenn Harwell,20627,TXREF20627,SIDE OF ROAD OUTSIDE OF FIELD,,TX,Refugio County,NA,,,,,No,6674,,9/1/2017 5:00:00 PM,1,1,36.3,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.45612,-96.88993,NAVD88,Glenn Harwell,20628,TXREF20628,TIVOLI POST OFFICE,,TX,Refugio County,NA,,,,,No,6675,,9/1/2017 5:00:00 PM,1,1,34.45,1,,0,,3.15,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.45557,-96.88658,NAVD88,Glenn Harwell,20629,TXREF20629,PAINT MARK BEHIND THE POST OFFICE,,TX,Refugio County,NA,,,,,No,6676,,9/1/2017 5:00:00 PM,1,1,34.3,1,,0,,2.75,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.38262,-96.70016,NAVD88,Glenn Harwell,20708,TXCAL20708,Falcon Point Rd,,TX,Calhoun County,Coastal,,,,,No,6677,,9/1/2017 5:00:00 PM,1,1,6.09,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.39004,-96.70852,NAVD88,Glenn Harwell,20709,TXCAL20709,Marker on chain link fence near lot in Swan Park,,TX,Calhoun County,coastal,,,,,No,6678,,9/1/2017 5:00:00 PM,1,1,6.33,1,,0,,2,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.50577,-96.78363,NAVD88,Glenn Harwell,20756,TXCAL20756,Dow Chemical Plant Area,,TX,Calhoun County,Riverine,,,,,No,6679,,9/1/2017 5:00:00 PM,1,1,10.6,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.41046,-96.72568,NAVD88,Glenn Harwell,20758,TXCAL20758,"Seadrift 1 (Seadrift, TX)",,TX,Calhoun County,Coastal,,,,,No,6680,,9/1/2017 5:00:00 PM,1,1,6.86,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.47692,-96.86298,NAVD88,Glenn Harwell,20769,TXREF20769,"Guadalupe River on River Road about 0.10 miles from Highway 35 near Tivoli, TX",,TX,Refugio County,Guadalupe River,,,,,No,6681,,9/1/2017 5:00:00 PM,1,1,11.1,1,,0,,4.8,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.51846,-96.50488,NAVD88,Glenn Harwell,20843,TXCAL20843,Powderhorn Lake Bridge on Comal Road,,TX,Calhoun County,unknown,,,,,No,6683,,9/1/2017 5:00:00 PM,1,1,5.98,1,,0,,0,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.07177,-95.12829,NAVD88,Glenn Harwell,20848,TXBRA20848,Blue Water Highway.,,TX,Brazoria County,Gulf of Mexico,,,,,No,6684,,9/1/2017 5:00:00 PM,1,1,4.05,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.0725,-95.1235,NAVD88,Glenn Harwell,20858,TXBRA20858,Gulf Beach Drive,,TX,Brazoria County,NA,,,,,No,6685,,9/1/2017 5:00:00 PM,1,1,4.65,1,,0,,0,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.0774,-95.1344,NAVD88,Glenn Harwell,20874,TXBRA20874,Galleon Drive,,TX,Brazoria County,Unkown,,,,,No,6686,,9/1/2017 5:00:00 PM,1,1,3.6,1,,0,,1.2,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.0454,-95.1609,NAVD88,Glenn Harwell,20878,TXBRA20878,Bluewater Hwy. East  and west side of the road.,,TX,Brazoria County,Gulf of Mexico,,,,,No,6687,,9/1/2017 5:00:00 PM,1,1,5.47,1,,0,,0,1,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.0486,-95.1647,NAVD88,Glenn Harwell,20882,TXBRA20882,County Boat Ramp road,,TX,Brazoria County,Gulf of Mexico,,,,,No,6688,,9/1/2017 5:00:00 PM,1,1,4.8,1,,0,,2.8,1,UTC,,,,,One mark,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.471,-95.3646,NAVD88,Glenn Harwell,21411,TXBRA21411,Manvel High School,,TX,Brazoria County,Unknown,,,,,No,6689,,9/1/2017 5:00:00 PM,1,1,52.8,1,,0,,1.7,1,UTC,,,,,Average,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
