TXDOT_INCIDENT_ID,ROADWAY_NAME,TXDOT_ROADWAY_DIRECTION,TXDOT_CROSS_STREET_QUAL,CROSS_STREET_NAME,LATITUDE_IB_CW,LATITUDE_OB_CCW,LONGITUDE_IB_CW,LONGITUDE_OB_CCW,COUNTY_NAME,TXDOT_INCIDENT_STATUS,TYPE_HAZMAT_SPILL,TYPE_HEAVY_TRUCK,TYPE_HIGH_WATER,TYPE_ICE_ON_ROADWAY,TYPE_LOST_LOAD,TYPE_ROAD_DEBRIS,TYPE_STALL,TYPE_VEHICLE_FIRE,TYPE_OTHER,TYPE_BUS,TYPE_ACCIDENT,TYPE_CONSTRUCTION,MAP_DISPATCHED,DETECTED_BY,WEATHER_CONDITIONS,WEATHER_RAIN,WEATHER_SNOW_ICE,WEATHER_HAIL,WEATHER_FOG,WEATHER_HIGH_WIND,WEATHER_DUST,WEATHER_SMOKE,WEATHER_OTHER,WEATHER_OTHER_TEXT,VISIBILITY,VERIFIED_CCTV,VERIFIED_COMMERCIAL,VERIFIED_MAP,VERIFIED_METRO,VERIFIED_POLICE_CITY,VERIFIED_POLICE_COUNTY,VERIFIED_POLICE_METRO,VERIFIED_POLICE_STATE,VERIFIED_OTHER,RESPONSE_CITY,RESPONSE_CORONER,RESPONSE_COUNTY,RESPONSE_EMS,RESPONSE_FIREDEPT,RESPONSE_HAZMAT,RESPONSE_HCFCD,RESPONSE_MAP,RESPONSE_METRO,RESPONSE_POLICE_CITY,RESPONSE_POLICE_COUNTY,RESPONSE_POLICE_METRO,RESPONSE_POLICE_STATE,RESPONSE_TXDOT,RESPONSE_WRECKER,VEHICLES_INVOLVED,TXDOT_LANES_AFFECTED,MAINLANES_BLOCKED,FRONTAGE_LANES_BLOCKED,RAMP_LANES_BLOCKED,HOV_LANES_BLOCKED,SHOULDER_LANES_BLOCKED,Date Entered,Time Entered,VERIFICATION_DATE_TIME,CLEARED_D,ATE_TIME
483998,IH-45,Southbound,At,FM-1765/TEXAS AVE.,29.3784,29.3784,-95.0076,-95.0076,Galveston,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Alternate Lanes,0,3,0,0,0,8/28/2017,23:42:00,8/28/2017 23:39,8/30/2017,11:39:00
484011,IH-45,Northbound,At,FM-518,29.5031,29.503,-95.114,-95.1142,Galveston,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Main Lanes,0,3,0,0,0,8/29/2017,7:00:00,8/29/2017 6:57,8/31/2017,13:36:00
483599,IH-45 GULF,Northbound,At,IH-610 SOUTH LOOP,29.6975,29.6973,-95.2886,-95.2892,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,3,0,0,0,0,8/26/2017,22:49:00,8/26/2017 22:49,8/29/2017,14:40:00
483673,IH-45 GULF,Southbound,At,IH-69 EASTEX,29.74454,29.74454,-95.36246,-95.36246,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,1:31:00,8/27/2017 1:30,8/29/2017,18:58:00
483694,IH-45 GULF,Northbound,At,TRAVIS,29.74974,29.74974,-95.3719,-95.3719,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/27/2017,3:38:00,8/27/2017 3:35,8/31/2017,13:24:00
483700,IH-45 GULF,Northbound,At,TELLEPSEN ST,29.72223,29.72223,-95.32756,-95.32756,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,5:04:00,8/27/2017 5:04,8/29/2017,18:58:00
483712,IH-45 GULF,Northbound,At,W DALLAS ST,29.75771,29.75771,-95.37486,-95.37486,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,5:42:00,8/27/2017 5:42,8/29/2017,15:35:00
483763,IH-45 GULF,Northbound,At,SCARSDALE BLVD,29.599,29.599,-95.1976,-95.1978,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,8:37:00,8/27/2017 8:36,8/31/2017,3:12:00
483764,IH-45 GULF,Southbound,At,SCARSDALE BLVD,29.599,29.599,-95.1976,-95.1978,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,8:38:00,8/27/2017 8:37,8/31/2017,2:52:00
483852,IH-45 GULF,Southbound,At,SH-3/MONROE RD,29.6691,29.6689,-95.2622,-95.2625,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,18:31:00,8/27/2017 18:30,8/27/2017,21:37:00
483853,IH-45 GULF,Southbound,At,EDGEBROOK DR/CLEARWOOD DR,29.641,29.6408,-95.2432,-95.2434,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,2,0,0,0,8/27/2017,18:33:00,8/27/2017 18:32,8/29/2017,19:38:00
483854,IH-45 GULF,Southbound,At,FM-1959/DIXIE FARM RD,29.5867,29.5866,-95.1843,-95.1844,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,18:34:00,8/27/2017 18:34,8/28/2017,11:18:00
483856,IH-45 GULF,Northbound,At,FM-1959/DIXIE FARM RD,29.5867,29.5866,-95.1843,-95.1844,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,18:36:00,8/27/2017 18:35,8/28/2017,11:16:00
483855,IH-45 GULF,Northbound,At,EL DORADO BLVD,29.5536,29.5535,-95.154,-95.1542,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,18:36:00,8/27/2017 18:35,8/27/2017,20:38:00
483857,IH-45 GULF,Southbound,At,FM-2351/CLEAR LAKE CITY BLVD,29.5696,29.5695,-95.1688,-95.1689,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,18:37:00,8/27/2017 18:37,8/30/2017,10:25:00
483860,IH-45 GULF,Northbound,At,FM-2351/CLEAR LAKE CITY BLVD,29.5696,29.5695,-95.1688,-95.1689,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,18:39:00,8/27/2017 18:38,8/30/2017,10:24:00
483862,IH-45 GULF,Southbound,At,EL DORADO BLVD,29.5536,29.5535,-95.154,-95.1542,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,18:41:00,8/27/2017 18:41,8/28/2017,11:19:00
483904,IH-45 GULF,Southbound,At,W DALLAS ST,29.75771,29.75771,-95.37486,-95.37486,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,22:24:00,8/27/2017 22:24,8/29/2017,15:35:00
483417,IH-45 NORTH,Southbound,At,N MAIN ST,29.78995188,29.78995793,-95.37180814,-95.37180814,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,1,0,0,0,1,8/26/2017,7:04:00,8/26/2017 7:03,8/26/2017,15:28:00
483427,IH-45 NORTH,Northbound,At,N MAIN ST,29.78995188,29.78995793,-95.37180814,-95.37180814,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,1,0,0,0,1,8/26/2017,7:56:00,8/26/2017 7:55,8/26/2017,14:58:00
483437,IH-45 NORTH,Northbound,At,RICHEY RD,29.99780858,29.99778517,-95.42550385,-95.42550385,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,1,0,0,8/26/2017,8:36:00,8/26/2017 8:35,8/26/2017,13:55:00
483444,IH-45 NORTH,Southbound,Before,TIDWELL RD,29.84572,29.84572,-95.39297,-95.39297,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,1,0,0,0,8/26/2017,9:14:00,8/26/2017 9:14,8/26/2017,15:00:00
483587,IH-45 NORTH,Southbound,At,N MAIN ST,29.78995188,29.78995793,-95.37180814,-95.37180814,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,2,0,0,0,0,8/26/2017,22:34:00,8/26/2017 22:33,8/29/2017,20:01:00
483589,IH-45 NORTH,Northbound,At,AIRLINE DR,29.83318,29.83318,-95.38438,-95.38438,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,22:36:00,8/26/2017 22:33,8/27/2017,19:26:00
483591,IH-45 NORTH,Southbound,At,TIDWELL RD,29.84572,29.84572,-95.39297,-95.39297,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,4,0,0,0,8/26/2017,22:38:00,8/26/2017 22:36,8/27/2017,19:32:00
483593,IH-45 NORTH,Southbound,At,LITTLE YORK RD,29.87,29.87,-95.4079,-95.4077,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,1,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,0,8/26/2017,22:40:00,8/26/2017 22:37,8/27/2017,19:33:00
483592,IH-45 NORTH,Northbound,At,TIDWELL RD,29.84572,29.84572,-95.39297,-95.39297,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,22:38:00,8/26/2017 22:38,8/27/2017,19:28:00
483625,IH-45 NORTH,Northbound,At,N MAIN ST,29.78995188,29.78995793,-95.37180814,-95.37180814,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,2,0,0,0,1,8/26/2017,23:34:00,8/26/2017 23:33,8/29/2017,20:18:00
483631,IH-45 NORTH,Northbound,At,SH 249/ MOUNT HOUSTON RD,29.89821,29.89821,-95.41209,-95.41209,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,2,0,0,0,8/26/2017,23:41:00,8/26/2017 23:40,8/27/2017,19:22:00
483745,IH-45 NORTH,Northbound,After,RICHEY RD,29.99780858,29.99778517,-95.42550385,-95.42550385,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,7:43:00,8/27/2017 7:42,8/29/2017,20:45:00
483746,IH-45 NORTH,Southbound,Before,RICHEY RD,29.99780858,29.99778517,-95.42550385,-95.42550385,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,7:44:00,8/27/2017 7:43,8/29/2017,20:46:00
483808,IH-45 NORTH,Southbound,At,SH 249/ MOUNT HOUSTON RD,29.89821,29.89821,-95.41209,-95.41209,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,12:48:00,8/27/2017 12:47,8/29/2017,20:54:00
483832,IH-45 NORTH,Northbound,At,N SHEPHERD DR,29.87642246,29.87645472,-95.41138178,-95.41138178,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,15:55:00,8/27/2017 15:55,8/29/2017,15:40:00
483833,IH-45 NORTH,Southbound,At,N SHEPHERD DR,29.87642246,29.87645472,-95.41138178,-95.41138178,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,0,8/27/2017,15:56:00,8/27/2017 15:55,8/29/2017,20:08:00
483835,IH-45 NORTH,Southbound,At,BELTWAY 8-NORTH,29.9407,29.9407,-95.4141,-95.4138,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,0,8/27/2017,16:14:00,8/27/2017 16:12,8/30/2017,2:10:00
483848,IH-45 NORTH,Southbound,At,CYPRESSWOOD DR/Holzwarth,30.05253285,30.05252357,-95.43180167,-95.43180167,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,18:01:00,8/27/2017 17:58,8/31/2017,2:40:00
483849,IH-45 NORTH,Northbound,At,CYPRESSWOOD DR/Holzwarth,30.05253285,30.05252357,-95.43180167,-95.43180167,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,18:05:00,8/27/2017 18:04,8/31/2017,2:07:00
483850,IH-45 NORTH,Southbound,At,WEST RD,29.91512,29.91512,-95.41241,-95.41241,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,18:26:00,8/27/2017 18:25,8/29/2017,18:42:00
483851,IH-45 NORTH,Northbound,At,WEST RD,29.91512,29.91512,-95.41241,-95.41241,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,0,8/27/2017,18:27:00,8/27/2017 18:27,8/29/2017,18:42:00
484092,IH-45 NORTH,Northbound,At,MEMORIAL DR,29.76380069,29.76377295,-95.36929675,-95.36929675,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,0,0,1,0,0,8/31/2017,9:13:00,8/31/2017 9:12,8/31/2017,20:42:00
483598,IH-610 EAST LOOP,Northbound,At,IH-10 EAST,29.7757,29.7757,-95.2641,-95.2639,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/26/2017,22:47:00,8/26/2017 22:47,8/29/2017,15:09:00
483605,IH-610 EAST LOOP,Southbound,At,MARKET ST,29.7695,29.7695,-95.2654,-95.2651,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,23:03:00,8/26/2017 23:00,8/29/2017,15:26:00
483603,IH-610 EAST LOOP,Northbound,At,CLINTON DR,29.7383,29.7381,-95.2654,-95.2651,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,23:02:00,8/26/2017 23:01,8/29/2017,15:25:00
483606,IH-610 EAST LOOP,Southbound,At,CLINTON DR,29.7383,29.7381,-95.2654,-95.2651,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,23:03:00,8/26/2017 23:02,8/29/2017,15:26:00
483615,IH-610 EAST LOOP,Northbound,At,PORT OF HOUSTON,29.7265,29.7265,-95.2669,-95.2666,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,23:20:00,8/26/2017 23:19,8/29/2017,15:25:00
483455,IH-610 NORTH LOOP,Westbound,At,WAYSIDE DR,29.8043,29.8045,-95.2845,-95.2845,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,0,0,1,0,0,8/26/2017,10:28:00,8/26/2017 10:27,8/26/2017,10:42:00
483600,IH-610 NORTH LOOP,Eastbound,At,IH-45 NORTH,29.8132,29.8149,-95.3752,-95.3752,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/26/2017,22:49:00,8/26/2017 22:49,8/29/2017,15:23:00
483608,IH-610 NORTH LOOP,Westbound,At,GELLHORN DR,29.7844,29.7844,-95.2649,-95.2649,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,23:05:00,8/26/2017 23:03,8/29/2017,15:30:00
483609,IH-610 NORTH LOOP,Eastbound,At,GELLHORN DR,29.7844,29.7844,-95.2649,-95.2649,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,23:06:00,8/26/2017 23:05,8/29/2017,15:27:00
483619,IH-610 NORTH LOOP,Eastbound,After,IH-10 EAST,29.7755,29.7755,-95.2641,-95.2641,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,23:29:00,8/26/2017 23:28,8/29/2017,15:23:00
483646,IH-610 NORTH LOOP,Westbound,At,YALE ST,29.8129,29.8131,-95.3993,-95.3993,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,0:12:00,8/27/2017 0:10,8/29/2017,15:17:00
483818,IH-610 NORTH LOOP,Eastbound,At,LOCKWOOD DR,29.8093,29.8095,-95.3171,-95.3171,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,3,0,0,0,8/27/2017,14:12:00,8/27/2017 14:11,8/29/2017,15:14:00
483819,IH-610 NORTH LOOP,Westbound,At,LOCKWOOD DR,29.8093,29.8095,-95.3171,-95.3171,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,3,0,0,0,8/27/2017,14:13:00,8/27/2017 14:12,8/29/2017,15:11:00
483879,IH-610 NORTH LOOP,Eastbound,At,HOMESTEAD RD,29.8073,29.8076,-95.3018,-95.3018,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,19:53:00,8/27/2017 19:52,8/29/2017,15:12:00
483881,IH-610 NORTH LOOP,Westbound,At,HOMESTEAD RD,29.8073,29.8076,-95.3018,-95.3018,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,19:54:00,8/27/2017 19:53,8/29/2017,15:10:00
483626,IH-610 SOUTH LOOP,Eastbound,At,SCOTT ST,29.681,29.6807,-95.3665,-95.3666,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,23:37:00,8/26/2017 23:36,8/29/2017,15:24:00
483627,IH-610 SOUTH LOOP,Eastbound,At,MARTIN LUTHER KING JR BLVD,29.6857,29.6856,-95.3408,-95.3408,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,23:38:00,8/26/2017 23:38,8/29/2017,15:24:00
483629,IH-610 SOUTH LOOP,Eastbound,At,CRESTMONT ST,29.6889,29.6888,-95.3321,-95.332,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,23:40:00,8/26/2017 23:40,8/29/2017,15:25:00
483632,IH-610 SOUTH LOOP,Westbound,At,CRESTMONT ST,29.6889,29.6888,-95.3321,-95.332,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,23:42:00,8/26/2017 23:41,8/29/2017,15:19:00
